frame.number;_ws.col.Time;_ws.col.Source;_ws.col.Destination;_ws.col.Protocol;_ws.col.Length;_ws.col.Info
3814;640.247685;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1807
3815;640.247975;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1807
3816;640.248967;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1808
3817;640.249170;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1808
3818;640.249781;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1809
3819;640.249953;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1809
3820;640.250682;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1810
3821;640.250832;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1810
3822;640.251797;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1811
3823;640.251920;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1811
3824;640.252676;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1812
3825;640.252847;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1812
3826;640.253802;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1813
3827;640.254225;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1813
3828;640.257465;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1814
3829;640.258077;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1814
3830;640.258893;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1815
3831;640.259278;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1815
3832;640.260115;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1816
3833;640.260379;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1816
3834;646.268312;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1817
3835;646.268811;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1817
3836;646.269792;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1818
3837;646.270039;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1818
3838;646.271216;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1819
3839;646.271540;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1819
3840;646.274390;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1820
3841;646.274948;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1820
3842;646.276844;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1821
3843;646.276985;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1821
3844;652.285264;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1822
3845;652.285725;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1822
3846;652.286813;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1823
3847;652.286989;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1823
3848;652.288203;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1824
3849;652.288731;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1824
3850;652.289299;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1825
3851;652.289456;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1825
3852;652.290373;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1826
3853;652.290561;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1826
3854;652.291264;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1827
3855;652.291428;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1827
3856;652.292027;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1828
3857;652.292165;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1828
3858;652.292737;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1829
3859;652.292887;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1829
3860;657.763799;00:0c:29:f6:90:b1;00:0c:29:ca:8d:41;ARP;60;Who has 10.10.10.20? Tell 10.10.10.10
3861;657.763815;00:0c:29:ca:8d:41;00:0c:29:f6:90:b1;ARP;42;10.10.10.20 is at 00:0c:29:ca:8d:41
3862;658.300487;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1830
3863;658.301242;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1830
3864;658.304283;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1831
3865;658.304569;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1831
3866;658.306257;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1832
3867;658.306418;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1832
3868;658.306827;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1833
3869;658.307145;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1833
3870;658.307703;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1834
3871;658.307912;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1834
3872;658.308705;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1835
3873;658.308924;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1835
3874;658.309667;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1836
3875;658.309803;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1836
3876;658.310270;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1837
3877;658.310427;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1837
3878;658.310883;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1838
3879;658.311017;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1838
3880;658.312312;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1839
3881;658.312468;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1839
3882;658.312830;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1840
3883;658.312956;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1840
3884;658.313465;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1841
3885;658.313548;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1841
3886;658.314018;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1842
3887;658.314131;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1842
3888;658.314651;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1843
3889;658.314849;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1843
3890;658.315525;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1844
3891;658.315746;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1844
3892;664.318815;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1845
3893;664.319619;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1845
3894;664.321681;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1846
3895;664.321985;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1846
3896;664.322683;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1847
3897;664.322864;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1847
3898;664.323705;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1848
3899;664.324164;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1848
3900;664.324926;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1849
3901;664.325135;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1849
3902;664.325988;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1850
3903;664.326142;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1850
3904;664.326652;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1851
3905;664.326822;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1851
3906;664.327224;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1852
3907;664.327377;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1852
3908;664.327983;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1853
3909;664.328093;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1853
3910;664.328437;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1854
3911;664.328577;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1854
3912;664.329052;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1855
3913;664.329305;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1855
3914;664.329673;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1856
3915;664.329855;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1856
3916;669.679130;00:0c:29:ca:8d:41;00:0c:29:f6:90:b1;ARP;42;Who has 10.10.10.10? Tell 10.10.10.20
3917;669.681036;00:0c:29:f6:90:b1;00:0c:29:ca:8d:41;ARP;60;10.10.10.10 is at 00:0c:29:f6:90:b1
3918;670.337767;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1857
3919;670.337948;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1857
3920;670.339374;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1858
3921;670.339564;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1858
3922;670.340587;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1859
3923;670.340830;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1859
3924;670.341681;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1860
3925;670.342034;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1860
3926;670.342693;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1861
3927;670.343349;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1861
3928;670.344306;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1862
3929;670.344509;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1862
3930;670.345685;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1863
3931;670.345867;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1863
3932;670.346408;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1864
3933;670.346625;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1864
3934;670.347367;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1865
3935;670.347479;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1865
3936;670.348153;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1866
3937;670.348330;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1866
3938;670.349083;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1867
3939;670.349188;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1867
3940;670.349845;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1868
3941;670.349986;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1868
3942;670.350925;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1869
3943;670.351198;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1869
3944;670.352595;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1870
3945;670.352860;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1870
3946;670.354055;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1871
3947;670.354432;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1871
3948;670.355096;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1872
3949;670.355428;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1872
3950;670.356061;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1873
3951;670.356212;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1873
3952;670.357018;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1874
3953;670.357337;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1874
3954;670.358049;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1875
3955;670.358358;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1875
3956;670.358910;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1876
3957;670.359142;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1876
3958;670.359636;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1877
3959;670.359854;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1877
3960;670.360541;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1878
3961;670.360681;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1878
3962;670.361410;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1879
3963;670.361715;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1879
3964;670.363379;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1880
3965;670.363617;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1880
3966;670.364765;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1881
3967;670.364895;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1881
3968;670.365553;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1882
3969;670.365678;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1882
3970;670.366295;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1883
3971;670.366426;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1883
3972;670.367064;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1884
3973;670.367320;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1884
3974;670.367989;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1885
3975;670.368157;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1885
3976;670.368747;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1886
3977;670.368877;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1886
3978;670.369294;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1887
3979;670.369486;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1887
3980;670.369931;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1888
3981;670.370182;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1888
3982;670.370754;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1889
3983;670.370905;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1889
3984;670.371425;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1890
3985;670.371510;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1890
3986;670.372013;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1891
3987;670.372119;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1891
3988;670.372550;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1892
3989;670.372647;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1892
3990;670.373106;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1893
3991;670.373186;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1893
3992;670.373603;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1894
3993;670.373732;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1894
3994;670.374102;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1895
3995;670.374229;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1895
3996;670.374554;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1896
3997;670.374648;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1896
3998;670.374968;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1897
3999;670.375083;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1897
4000;670.375402;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1898
4001;670.375494;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1898
4002;670.375840;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1899
4003;670.375931;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1899
4004;670.376265;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1900
4005;670.376362;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1900
4006;670.376703;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1901
4007;670.376801;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1901
4008;670.377144;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1902
4009;670.377241;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1902
4010;670.377612;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1903
4011;670.377731;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1903
4012;670.378490;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1904
4013;670.378885;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1904
4014;670.379491;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1905
4015;670.379622;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1905
4016;670.379984;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1906
4017;670.380115;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1906
4018;670.380497;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1907
4019;670.380598;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1907
4020;670.380949;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1908
4021;670.381047;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1908
4022;670.381376;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1909
4023;670.381471;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1909
4024;670.381826;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1910
4025;670.381920;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1910
4026;670.382287;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1911
4027;670.382379;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1911
4028;670.382706;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1912
4029;670.382800;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1912
4030;670.383156;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1913
4031;670.383268;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1913
4032;670.383582;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1914
4033;670.383695;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1914
4034;670.384022;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1915
4035;670.384132;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1915
4036;670.384449;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1916
4037;670.384545;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1916
4038;670.384875;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1917
4039;670.384972;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1917
4040;670.385298;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1918
4041;670.385395;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1918
4042;670.385711;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1919
4043;670.385810;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1919
4044;670.386137;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1920
4045;670.386269;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1920
4046;670.386579;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1921
4047;670.386694;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1921
4048;670.387052;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1922
4049;670.387192;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1922
4050;670.387518;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1923
4051;670.387614;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1923
4052;670.387931;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1924
4053;670.388025;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1924
4054;670.388346;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1925
4055;670.388438;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1925
4056;670.388815;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1926
4057;670.388916;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1926
4058;670.389275;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1927
4059;670.389371;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1927
4060;670.389689;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1928
4061;670.389782;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1928
4062;670.390112;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1929
4063;670.390246;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1929
4064;670.390559;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1930
4065;670.390708;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1930
4066;675.801888;00:50:56:c0:00:01;ff:ff:ff:ff:ff:ff;ARP;60;Who has 169.254.169.254? Tell 169.254.89.202
4067;676.398468;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1931
4068;676.399166;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1931
4069;676.401199;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1932
4070;676.401593;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1932
4071;676.402327;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1933
4072;676.402473;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1933
4073;676.403262;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1934
4074;676.403402;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1934
4075;676.595899;00:50:56:c0:00:01;ff:ff:ff:ff:ff:ff;ARP;60;Who has 169.254.169.254? Tell 169.254.89.202
4076;677.596106;00:50:56:c0:00:01;ff:ff:ff:ff:ff:ff;ARP;60;Who has 169.254.169.254? Tell 169.254.89.202
4077;682.412374;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1935
4078;682.412726;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1935
4079;682.413850;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1936
4080;682.413973;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1936
4081;682.414508;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1937
4082;682.414652;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1937
4083;682.415330;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1938
4084;682.415534;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1938
4085;682.416455;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1939
4086;682.416689;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1939
4087;682.417528;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1940
4088;682.417726;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1940
4089;682.418314;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1941
4090;682.418498;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1941
4091;684.951037;169.254.89.202;239.255.255.250;SSDP;217;M-SEARCH * HTTP/1.1 
4092;685.012260;169.254.89.202;239.255.255.250;SSDP;210;M-SEARCH * HTTP/1.1 
4093;685.952322;169.254.89.202;239.255.255.250;SSDP;217;M-SEARCH * HTTP/1.1 
4094;686.012832;169.254.89.202;239.255.255.250;SSDP;210;M-SEARCH * HTTP/1.1 
4095;686.952776;169.254.89.202;239.255.255.250;SSDP;217;M-SEARCH * HTTP/1.1 
4096;687.013062;169.254.89.202;239.255.255.250;SSDP;210;M-SEARCH * HTTP/1.1 
4097;687.952941;169.254.89.202;239.255.255.250;SSDP;217;M-SEARCH * HTTP/1.1 
4098;688.013481;169.254.89.202;239.255.255.250;SSDP;210;M-SEARCH * HTTP/1.1 
4099;688.425830;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1942
4100;688.426223;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1942
4101;688.426847;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1943
4102;688.427210;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1943
4103;688.428094;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1944
4104;688.428206;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1944
4105;688.428938;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1945
4106;688.429103;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1945
4107;688.429972;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1946
4108;688.430195;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1946
4109;688.430991;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1947
4110;688.431192;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1947
4111;688.431911;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1948
4112;688.432112;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1948
4113;688.432840;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1949
4114;688.432976;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 1949
4115;688.433699;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 1950
